"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2009,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2009,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2009,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2009,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2009,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2010,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2010,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2010,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",4,2010,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",1,2011,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"County of Residence: Weld",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"Not a Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",2,2011,"Tri-County Resident",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2011,"All Patients",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2011,"County of Residence: Adams",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2011,"County of Residence: Boulder",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2011,"County of Residence: Broomfield",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2011,"County of Residence: Denver",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2011,"County of Residence: Larimer",0.00
"INH/Rifapentine LTBI Therapy Starts","Patients starting 12-week INH/Rifapentine therapy for latent TB infections.",3,2011,"County of Residence: Weld",0.00
